"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1989583160649380076","Sat Nov 15 06:36:04 +0000 2025","1","Polsek Teluk Nibung monitoring program Makan Bergizi Gratis SPPG Mitra Mandiri Yayasan Pendidikan Al Muslimun Nusantara 3.230 penerima manfaat dari pelajar hingga balita &amp; ibu hamil. Kegiatan berjalan aman &amp; lancar. #GiziSehat #PolriPeduli https://t.co/bX37RM7yzx","1989583160649380076","https://pbs.twimg.com/media/G5xrVvxbkAAV-IL.jpg","","in","","0","0","0","https://x.com/undefined/status/1989583160649380076","1852436707796545536",
"1989582278977273893","Sat Nov 15 06:32:34 +0000 2025","0","Presiden Prabowo gaspol target ekonomi 8%! Dorong konsumsi domestik + Program Makan Bergizi Gratis = tambah sehat tambah kerjaan tambah kuat ekonominya!","1989582278977273893","","","in","","0","0","0","https://x.com/undefined/status/1989582278977273893","1672117722270892033",
"1989578542074466502","Sat Nov 15 06:17:43 +0000 2025","0","Dukung Program Makan Bergizi Gratis https://t.co/U5AnAOEurH","1989578542074466502","https://pbs.twimg.com/media/G5xnI4ybkAABVmS.jpg","","in","","0","0","0","https://x.com/undefined/status/1989578542074466502","1697307114983796737",
"1989578513272422784","Sat Nov 15 06:17:36 +0000 2025","0","Dukung Program Makan Bergizi Gratis https://t.co/noEGxQVCgb","1989578513272422784","https://pbs.twimg.com/media/G5xnHUibkAA9gnp.jpg","","in","","0","0","0","https://x.com/undefined/status/1989578513272422784","1697307114983796737",
"1989578488924512463","Sat Nov 15 06:17:30 +0000 2025","0","Dukung Program Makan Bergizi Gratis https://t.co/pNnxkpQOuo","1989578488924512463","https://pbs.twimg.com/media/G5xnF6sa8AACNg6.jpg","","in","","0","0","0","https://x.com/undefined/status/1989578488924512463","1697307114983796737",
"1989578464400478223","Sat Nov 15 06:17:25 +0000 2025","0","Dukung Program Makan Bergizi Gratis https://t.co/8vwdxfykr4","1989578464400478223","https://pbs.twimg.com/media/G5xnEb3agAADRZH.jpg","","in","","0","0","0","https://x.com/undefined/status/1989578464400478223","1697307114983796737",
"1989578127060971579","Sat Nov 15 06:16:04 +0000 2025","0","Makan Bergizi Gratis bukan sekadar program tapi investasi besar bagi generasi emas Indonesia. https://t.co/2P4910tcmj","1989578127060971579","https://pbs.twimg.com/media/G5xmwxhbkAA8YKb.jpg","","in","","0","1","0","https://x.com/undefined/status/1989578127060971579","1582556285358129152",
"1989569324584243594","Sat Nov 15 05:41:06 +0000 2025","0","Program Makan Bergizi Gratis (MBG) membawa angin segar yang bukan hanya menyehatkan generasi penerus bangsa tetapi juga membawa keberkahan ekonomi langsung bagi para peternak telur lokal. https://t.co/itJL8mRPx1","1989569324584243594","https://pbs.twimg.com/media/G5xemGHasAAdKir.jpg","","in","","0","0","0","https://x.com/undefined/status/1989569324584243594","1597245208839585792",
"1989567655771054223","Sat Nov 15 05:34:28 +0000 2025","2","Wakil Presiden Gibran Rakabuming Raka punya metode khusus untuk mencegah stunting pada anak. Gibran bercerita ia sempat memberikan pil penambah darah pada menu Makan Bergizi Gratis (MBG) di Salatiga Jawa Tengah. Ini sangat penting sekali. Dan pastikan anak-anaknya meminum https://t.co/GdqXr7KjeC","1989567655771054223","https://pbs.twimg.com/ext_tw_video_thumb/1989567589937541120/pu/img/vKmoWuGInVtRnFyZ.jpg","","in","","0","0","0","https://x.com/undefined/status/1989567655771054223","1343352748864012289",
"1989557449120968721","Sat Nov 15 04:53:54 +0000 2025","0","Para pahlawan Satuan Pelayanan Pemenuhan Gizi (SPPG) Kecamatan Aluh-Aluh Kabupaten Banjar Kalimantan Selatan rela menyeberangi laut dan sungai untuk mengantar 2.138 porsi Makan Bergizi Gratis (MBG) ke lebih dari 30 sekolah di tiga desa kepulauan https://t.co/gri2ymZSUQ","1989557449120968721","https://pbs.twimg.com/media/G5xT9MjbkAUYQyT.jpg","","in","","0","0","0","https://x.com/undefined/status/1989557449120968721","1942941257845923840",
"1989561550236258786","Sat Nov 15 05:10:12 +0000 2025","0","makan bergizi gratis berdampak positif #FaktaIndonesia #MakanBergiziGratis #DukungMakanBergiziGratis #DukungProgramMakanBergiziGratis https://t.co/QbvKQRtetY","1989561550236258786","https://pbs.twimg.com/ext_tw_video_thumb/1989561520712552448/pu/img/IykcMz2_Wu7f_beb.jpg","","in","","0","0","0","https://x.com/undefined/status/1989561550236258786","1584218883711324160",
"1989566200482033746","Sat Nov 15 05:28:41 +0000 2025","0","Babinsa Blimbing Pendampingan Program Makan Bergizi Gratis di SDN Purwodadi 1 https://t.co/b8xBZTG99z #BabinsaBlimbing #MakanBergiziGratis #pendampinganprogram #SDNPurwodadi","1989566200482033746","","","in","","0","0","0","https://x.com/undefined/status/1989566200482033746","1272427767942926337",
"1989556913177231608","Sat Nov 15 04:51:46 +0000 2025","0","Makan Bergizi untuk Generasi Cerdas! dr. Julius SpA Dokter Spesialis Anak: 'Program MBG bukan sekadar pemberian makanan gratis tapi investasi kesehatan jangka panjang https://t.co/jq0vkpNBye","1989556913177231608","https://pbs.twimg.com/media/G5xTeA2a4AAQZwq.jpg","","in","","0","0","0","https://x.com/undefined/status/1989556913177231608","1942941257845923840",
"1989556849646178346","Sat Nov 15 04:51:31 +0000 2025","0","Program Makan Bergizi Gratis (MBG) terbukti membawa berkah bukan hanya bagi anak sekolah tetapi juga bagi para peternak lokal. Di Wonokoyo Kota Malang seorang peternak ayam petelur merasakan langsung dampak positifnya. https://t.co/cNl0Qf8tjY","1989556849646178346","https://pbs.twimg.com/media/G5xTaWBbkAEsyA5.jpg","","in","","0","0","0","https://x.com/undefined/status/1989556849646178346","1741586960353808385",
"1989555078832034143","Sat Nov 15 04:44:29 +0000 2025","0","Anggota Komisi IX DPR RI Ir. H. Nuroji menegaskan pentingnya mencegah praktik monopoli dalam pengelolaan dapur SPPG pada Program Makan Bergizi Gratis (MBG). https://t.co/DgFNBq4EDv","1989555078832034143","https://pbs.twimg.com/media/G5xRzNbbEAA5g6J.jpg","","in","","0","0","0","https://x.com/undefined/status/1989555078832034143","2916147380",
"1989554709590688080","Sat Nov 15 04:43:01 +0000 2025","0","Demi ribuan anak pulau relawan SPPG rela menembus laut dan sungai untuk mengantar paket Makan Bergizi Gratis (MBG) tepat waktu ke sekolah-sekolah terpencil. https://t.co/WYUxp8C7P9","1989554709590688080","https://pbs.twimg.com/media/G5xRdXibkAAh0hj.jpg","","in","","0","0","0","https://x.com/undefined/status/1989554709590688080","1731626153688047616",
"1989554466904052014","Sat Nov 15 04:42:03 +0000 2025","1","Kepala Badan Gizi Nasional (BGN) Dadan Hindayana nunjukin data soal program Makan Bergizi Gratis (MBG) dalam rapat kerja bersama Komisi IX DPR di Gedung DPR Senayan Jakarta Rabu (12/11/2025). #pdiperjuangan #anggotafraksipdiperjuangan #makan #mbg #indonesia https://t.co/5u8300iYqo","1989554466904052014","https://pbs.twimg.com/amplify_video_thumb/1989554394078339072/img/pMijhMdIIzDfvjGW.jpg","","in","","0","2","0","https://x.com/undefined/status/1989554466904052014","1939888697195077632",
"1989554407768563814","Sat Nov 15 04:41:49 +0000 2025","0","Makan Bergizi Gratis kenalkan pentingnya pola makan sehat pada anak-anak #dukungMBG https://t.co/RfeZ9G3gZM","1989554407768563814","https://pbs.twimg.com/media/G5xRL3ibkAIfQDe.jpg","","in","","0","0","0","https://x.com/undefined/status/1989554407768563814","1356629012240494592",
"1989552950901879030","Sat Nov 15 04:36:02 +0000 2025","0","Dana MBG dari BGN belum cair membuat distribusi makan bergizi gratis di Pacitan Kota dihentikan sementara. Sepuluh sekolah terdampak. https://t.co/khlbvBv6k5","1989552950901879030","","","in","","0","0","0","https://x.com/undefined/status/1989552950901879030","1404018642",
"1989551953156641017","Sat Nov 15 04:32:04 +0000 2025","0","Sementara sejumlah pihak di DPR menyuarakan desakan agar Program Makan Bergizi Gratis (MBG) dihentikan untuk sementara waktu anak-anak di Papua masih sangat bergantung pada bantuan gizi harian yang diberikan melalui program tersebut. https://t.co/YaaRNnF7JO","1989551953156641017","https://pbs.twimg.com/ext_tw_video_thumb/1989551914502279168/pu/img/GukXOfyfYuxaSCGd.jpg","","in","","0","0","0","https://x.com/undefined/status/1989551953156641017","1418995961905385472",
"1989551403958755715","Sat Nov 15 04:29:53 +0000 2025","0","Para relawan Satuan Pelayanan Pemenuhan Gizi (SPPG) merupakan garda terdepan yang memastikan program Makan Bergizi Gratis berjalan dengan baik dan tepat sasaran. https://t.co/1qozKeiXBy","1989551403958755715","https://pbs.twimg.com/media/G5xOdDNbkAAuZh0.jpg","","in","","0","0","0","https://x.com/undefined/status/1989551403958755715","1418995961905385472",
"1989551293636182079","Sat Nov 15 04:29:27 +0000 2025","0","Para relawan SPPG tak kenal lelah menyeberangi sungai dan laut demi memastikan ribuan porsi Makan Bergizi Gratis tiba tepat waktu untuk anak-anak di kepulauan Aluh-Aluh. Dedikasi mereka jadi bukti bahwa pelayanan gizi bisa menjangkau titik paling terpencil. https://t.co/4TpvxTBN3g","1989551293636182079","https://pbs.twimg.com/media/G5xOWmNa8AAfNXo.jpg","","in","","0","0","0","https://x.com/undefined/status/1989551293636182079","768504627536945152",
"1989550325896790476","Sat Nov 15 04:25:36 +0000 2025","0","Menyebrangi laut menembus sungai dan menyatukan semangat para relawan SPPG memastikan Makan Bergizi Gratis (MBG) sampai ke tangan anak-anak kepulauan. Dari dapur hingga sekolah terpencil manfaatnya turut dirasakan para peternak yang hasil telurnya kini terserap stabil. https://t.co/qiV4OSJkLE","1989550325896790476","https://pbs.twimg.com/media/G5xNeS1bUAAUBo8.jpg","","in","","0","0","0","https://x.com/undefined/status/1989550325896790476","1719445740848566272",
"1989549376877015076","Sat Nov 15 04:21:50 +0000 2025","0","Upaya distribusi paket Makan Bergizi Gratis (MBG) terus menjangkau wilayah kepulauan. Relawan SPPG menempuh perjalanan laut dan sungai untuk memastikan anak-anak di sekolah terpencil menerima menu gizi tepat waktu. https://t.co/T3wgPoFvSV","1989549376877015076","https://pbs.twimg.com/media/G5xMnDuaYAAbsbG.jpg","","in","","0","0","0","https://x.com/undefined/status/1989549376877015076","1820039925598994432",
"1989549245913776465","Sat Nov 15 04:21:18 +0000 2025","1","Asupan gizi seimbang membantu anak mengembangkan kreativitas dan daya pikir kritis. Makan bergizi gratis membentuk kebiasaan makan sehat yang terbawa hingga dewasa. ~kawal MBG~ https://t.co/WgIOJwZXwH","1989549245913776465","https://pbs.twimg.com/media/G5xMffraQAAwOyi.jpg","","in","","0","0","0","https://x.com/undefined/status/1989549245913776465","1861076881044635648",
"1989549225332588588","Sat Nov 15 04:21:14 +0000 2025","1","makan bergizi gratis berdampak positif #FaktaIndonesia #MakanBergiziGratis #DukungMakanBergiziGratis #DukungProgramMakanBergiziGratis https://t.co/znL3uxK3aG","1989549225332588588","https://pbs.twimg.com/ext_tw_video_thumb/1989549203543220224/pu/img/PUcheWgApZifk5Km.jpg","","in","","0","1","0","https://x.com/undefined/status/1989549225332588588","1572494218731597824",
"1989548528310309370","Sat Nov 15 04:18:27 +0000 2025","0","Program Makan Bergizi Gratis dari Presiden Prabowo memberikan harapan baru bagi peternak ayam petelur. Hasil panen telur ayam di Wonokoyo kini selalu habis! MBG terus tingkatkan kesejahteraan peternak. https://t.co/ZsKswge1tk","1989548528310309370","https://pbs.twimg.com/media/G5xL1bubQAA1-q3.jpg","","in","","0","0","0","https://x.com/undefined/status/1989548528310309370","3046442101",
"1989548414120693760","Sat Nov 15 04:18:00 +0000 2025","0","Relawan SPPG tuh literally real-life heroes Menyebrang laut nembus sungai cuma buat pastiin adik-adik di kepulauan dapet Makan Bergizi Gratis tepat waktu. Dedikasi mereka tuh nggak main-main wholesome banget vibes-nya. https://t.co/iFvot7v27s","1989548414120693760","https://pbs.twimg.com/media/G5xLvBdbMAAUCdE.jpg","","in","","0","0","0","https://x.com/undefined/status/1989548414120693760","1819415562109476864",
"1989548294721184066","Sat Nov 15 04:17:32 +0000 2025","0","Program Makan Bergizi Gratis (MBG) tak hanya mengenyangkan tapi juga berperan penting untuk perkembangan otak dan organ vital anak. Dokter spesialis anak menilai pola makan bergizi di sekolah bisa membentuk kebiasaan sehat jangka panjang. https://t.co/9If0LeTL2m","1989548294721184066","https://pbs.twimg.com/media/G5xLoUobkAQ7ozX.jpg","","in","","0","0","0","https://x.com/undefined/status/1989548294721184066","1599396000065417216",
"1989547077127291225","Sat Nov 15 04:12:41 +0000 2025","0","Relawan SPPG terus menembus laut dan sungai demi memastikan ribuan porsi Makan Bergizi Gratis tiba tepat waktu untuk anak-anak kepulauan. Pengabdian tanpa batas yang benar-benar menghadirkan manfaat nyata di daerah terpencil. https://t.co/MvjfAmzi1D","1989547077127291225","https://pbs.twimg.com/media/G5xKhLuaoAAWhVq.jpg","","in","","0","0","0","https://x.com/undefined/status/1989547077127291225","1821932725621944320",
"1989545743380537622","Sat Nov 15 04:07:23 +0000 2025","0","https://t.co/dP21QrX41A","1989545743380537622","","","zxx","","0","0","0","https://x.com/undefined/status/1989545743380537622","1337303162969939968",
"1989545465831198828","Sat Nov 15 04:06:17 +0000 2025","0","Program Makan Bergizi Gratis(MBG) tak hanya bermanfaat bagi anak sekolah tetapi juga bagi para peternak lokal. Berkat program ini banyak peternak yang merasakan dampak positif dengan penjualan telur yang kini lebih stabil dan lancar turut menggerakkan roda perekonomian https://t.co/cZJ0u4ZBQg","1989545465831198828","https://pbs.twimg.com/media/G5xJDPGacAA9k-R.jpg","","in","","0","0","0","https://x.com/undefined/status/1989545465831198828","1505668723654672385",
"1989545461011927514","Sat Nov 15 04:06:16 +0000 2025","0","Program Makan Bergizi Gratis terus menunjukkan dampak nyata bagi kesehatan siswa Dokter anak menilai asupan bergizi membantu fungsi organ vital dan meningkatkan daya pikir Dengan pola makan yang lebih baik anak-anak di sekolah kini tumbuh lebih sehat dan lebih kuat https://t.co/IRoWyOuV4y","1989545461011927514","https://pbs.twimg.com/media/G5xJDaEboAAbUdL.jpg","","in","","0","0","0","https://x.com/undefined/status/1989545461011927514","3948859943",
"1989545111613763678","Sat Nov 15 04:04:53 +0000 2025","1","Para relawan SPPG di Aluh-Aluh rela menyeberangi laut demi mengantar ribuan porsi Makan Bergizi Gratis untuk anak-anak kepulauan Kerja nyata yang membuat program gizi benar-benar sampai ke sekolah-sekolah terpencil Salut untuk para relawan yang terus hadir untuk masa depan mereka https://t.co/CeQSopqXI1","1989545111613763678","https://pbs.twimg.com/media/G5xIvDZbgAAFEoH.jpg","","in","","0","0","0","https://x.com/undefined/status/1989545111613763678","426437287",
"1989544386414235800","Sat Nov 15 04:02:00 +0000 2025","0","Tujuan utama dari pelaksanaan Makan Bergizi Gratis adalah memberikan makanan yg sehat dan bergizi seimbang untuk anak anak Indonesia ternyata program ini terbukti mampu mendorong perekonomian masyarakat. Penyediaan bahan untuk MBG telah membawa keberkahan bagi peternak setempat. https://t.co/jyr3tSYPb5","1989544386414235800","https://pbs.twimg.com/media/G5wkEoIbkAQ6WKX.jpg","","in","","0","0","0","https://x.com/undefined/status/1989544386414235800","583869780",
"1989544310933684700","Sat Nov 15 04:01:42 +0000 2025","22","Makan Bergizi Gratis: Bahan Bakar Super untuk Tubuh dan Otak anak-anak Indonesia Tubuh anak itu seperti mobil balap Kalau pakai bensin biasa jalan pelan dan cepat mogok. Tapi kalau pakai bensin premium + oli terbaik mobilnya ngebut kuat nanjak dan jarang rusak. MBG itu https://t.co/J9jkN3ZX1C","1989544310933684700","https://pbs.twimg.com/media/G5xIAZrbkAMqsN0.jpg","","in","","2","11","22","https://x.com/undefined/status/1989544310933684700","1251824880967774208",
"1989543945224032520","Sat Nov 15 04:00:15 +0000 2025","0","Program Makan Bergizi Gratis (MBG) yang tengah dijalankan pemerintah ini dinilai memiliki dampak signifikan terhadap daya pemikiran dan kesehatan organ vital siswa sekolah https://t.co/st7a0w9V2m","1989543945224032520","https://pbs.twimg.com/media/G5xHq5NbkAIPQhF.jpg","","in","","0","0","0","https://x.com/undefined/status/1989543945224032520","1725661579763666944",
"1989543882854367414","Sat Nov 15 04:00:00 +0000 2025","0","Ketika ada pihak yang meminta untuk menghentikan program Makan Bergizi Gratis sementara itu anak-anak di Papua dan wilayah 3T lainnya menganggap bahwa MBG menjadi sumber kebahagiaan semangat dan harapan bagi mereka. Apakah kita tega melihat senyuman mereka kembali hilang? https://t.co/Gaxbfi6A8R","1989543882854367414","https://pbs.twimg.com/amplify_video_thumb/1989502375212847106/img/kF9zqpGzD3F4h9xY.jpg","","in","","0","0","0","https://x.com/undefined/status/1989543882854367414","583869780",
"1989543166341779782","Sat Nov 15 03:57:09 +0000 2025","0","program makan bergizi gratis ini bukan hanya kasih manfaat bagi para anak ibu mengandung dan menyusi tapi juga memberikan berkah bagi peternak ayam petelur seperti yang dirasakan oleh salah satu peternak ayam petelur di kawasan Wonokoyo Kota Malang https://t.co/m73TkSxrgR","1989543166341779782","https://pbs.twimg.com/media/G5xG9k7bkAIbVOu.jpg","","in","","0","0","0","https://x.com/undefined/status/1989543166341779782","1725662665564160000",
"1989542274984722676","Sat Nov 15 03:53:36 +0000 2025","0","Relawan SPPG sampai menyeberangi laut demi memastikan ribuan anak kepulauan menerima Makan Bergizi Gratis dengan aman dan tepat waktu. Program Presiden Prabowo ini bener-bener terasa manfaatnya sampai pelosok https://t.co/5oh5gdMU91","1989542274984722676","https://pbs.twimg.com/media/G5xGJp6a4AEfhv0.jpg","","in","","0","0","0","https://x.com/undefined/status/1989542274984722676","1914324331343339520",
"1989542244437954778","Sat Nov 15 03:53:29 +0000 2025","0","Polri Untuk Masyarakat Menjamin Gizi Terbaik untuk Masa Depan Bangsa! Wakapolda Bengkulu Brigjen Pol. Dicky Sondani S.I.K. M.H meninjau langsung pendistribusian Program Makan Bergizi Gratis (MBG) di SDN 1 Kota Bengkulu. https://t.co/9NfRuEkzNo","1989542244437954778","https://pbs.twimg.com/amplify_video_thumb/1989541886886133760/img/aoDVwpIzDm3NG_iN.jpg","","in","","0","1","0","https://x.com/undefined/status/1989542244437954778","782841426723745792",
"1989537673653227733","Sat Nov 15 03:35:19 +0000 2025","0","Foto ini menggambarkan peran penting tenaga kesehatan dalam menjelaskan manfaat Program Makan Bergizi Gratis (MBG) bagi anak-anak sekolah. Seorang dokter anak menekankan bagaimana asupan gizi seimbang mampu mendukung perkembangan organ vital serta meningkatkan konsentrasi https://t.co/VewoCEroyP","1989537673653227733","https://pbs.twimg.com/media/G5xB-HwbQAAhVAs.jpg","","in","","0","0","0","https://x.com/undefined/status/1989537673653227733","1297177103184482305",
"1989537327841251535","Sat Nov 15 03:33:57 +0000 2025","0","Para relawan SPPG menembus laut dan sungai demi satu misi: memastikan paket Makan Bergizi Gratis (MBG) sampai ke anak-anak kepulauan tepat waktu. Dedikasi yang tak pernah surut. ️ https://t.co/lPT6Qm7jwQ","1989537327841251535","https://pbs.twimg.com/media/G5xBqBBbkAEAiu7.jpg","","in","","0","0","0","https://x.com/undefined/status/1989537327841251535","1860652149954498560",
"1989536480021139653","Sat Nov 15 03:30:35 +0000 2025","0","Program presiden Prabowo Subianto Makan Bergizi Gratis adalah program penggerak untuk ekonomi secara makro/besar Peternak ayam petelur merasakan manfaat nya betul. Dan belom lagi petani sayur² dan yg lain nya https://t.co/u2831Qfg5r","1989536480021139653","https://pbs.twimg.com/media/G5xA4AJWwAAoSNK.jpg","","in","","0","0","0","https://x.com/undefined/status/1989536480021139653","2217829813",
"1989536440628498615","Sat Nov 15 03:30:25 +0000 2025","2","Gak bisa dibantah kalo program Makan Bergizi Gratis yg dilakukan saat ini sangat berdampak signifikan terhadap daya pikir dan sehatnya organ vital pada siswa/i Indonesia 🇲🇨 Hal ini diutarakan oleh Seorang Dokter Anak ️ Lanjutkan MBG PAGIII GENERASI SEHAT https://t.co/KLGO3fWhW9","1989536440628498615","https://pbs.twimg.com/media/G5xA2UEbkAA1Q5G.jpg","","in","","0","0","1","https://x.com/undefined/status/1989536440628498615","1229208042",
"1989535495974732026","Sat Nov 15 03:26:40 +0000 2025","4","Sabtu Pagiii Guys Bagi Peternak Ayam Bertelur yang ada di kota Malang Program Makan Bergizi Gratis merupakan BERKAH yang melimpah Karena Presiden Prabowo memberi kesempatan pada mereka agar hasil telur nya bisa dijadikan utk menu MBG https://t.co/86xXMwfRAM","1989535495974732026","https://pbs.twimg.com/media/G5w__XFbMAAqLGS.jpg","","in","","0","0","0","https://x.com/undefined/status/1989535495974732026","1229208042",
"1989535455826923526","Sat Nov 15 03:26:31 +0000 2025","1","Program Makan Bergizi Gratis (MBG) benar-benar membawa kebahagiaan. Lihat saja keceriaan di wajah anak-anak setiap kali menu sehat mereka datang senyum yang tulus penuh semangat dan membuat suasana sekolah jadi lebih hidup. MBG bukan hanya makanan tapi energi positif https://t.co/67ZHHfFGLY","1989535455826923526","https://pbs.twimg.com/ext_tw_video_thumb/1989535415649587200/pu/img/MeUnSTCd9xJrRhG-.jpg","","in","","0","0","0","https://x.com/undefined/status/1989535455826923526","1849800948287406086",
"1989535311219568663","Sat Nov 15 03:25:56 +0000 2025","0","Program MBG bukan sekadar makan gratis ini investasi jangka panjang untuk tumbuh kembang anak. Asupan bergizi membantu kerja organ vital membentuk pola makan yang baik dan menjaga konsentrasi belajar tetap optimal. Saat anak sehat masa depan ikut dikuatkan https://t.co/JFXhELYAk9","1989535311219568663","https://pbs.twimg.com/media/G5w_0n5bMAAgKW2.jpg","","in","","0","0","0","https://x.com/undefined/status/1989535311219568663","1286204279976386560",
"1989534965013647634","Sat Nov 15 03:24:34 +0000 2025","1","Para relawan SPPG di Kecamatan Aluh-Aluh menempuh perjalanan menyeberangi laut dan sungai setiap hari demi memastikan ribuan porsi Makan Bergizi Gratis (MBG) tiba tepat waktu untuk anak-anak di wilayah kepulauan. https://t.co/QHXHXxnBFw","1989534965013647634","https://pbs.twimg.com/media/G5w_gXWa8AAWA9A.jpg","","in","","0","0","1","https://x.com/undefined/status/1989534965013647634","1921499584632967168",
"1989534724642263373","Sat Nov 15 03:23:36 +0000 2025","3","Program Makan Bergizi Gratis (MBG) benar-benar membawa angin segar bagi para peternak ayam petelur. Banyak yang kini merasakan kepastian penyerapan telur yang sebelumnya sulit diprediksi. Dengan makin bertambahnya dapur MBG di berbagai daerah hasil panen telur peternak semakin https://t.co/tVH3Nge2Dj","1989534724642263373","https://pbs.twimg.com/media/G5w_RpwasAAsQzX.jpg","","in","","0","0","1","https://x.com/undefined/status/1989534724642263373","1884976589039190016",
"1989534164862034060","Sat Nov 15 03:21:23 +0000 2025","11","Para relawan SPPG di Aluh-Aluh Kalimantan Selatan setiap hari menyeberangi laut dan sungai demi memastikan ribuan porsi Makan Bergizi Gratis (MBG) tiba tepat waktu di sekolah-sekolah kepulauan. Dengan penuh ketulusan mereka mengantar paket MBG ke Desa Aluh-Aluh Kecil dan Desa https://t.co/UzbAysTv0t","1989534164862034060","https://pbs.twimg.com/ext_tw_video_thumb/1989534123254513664/pu/img/VuKbWYnpAdbAfVYw.jpg","","in","","0","2","5","https://x.com/undefined/status/1989534164862034060","1884976589039190016",
"1989534147296035316","Sat Nov 15 03:21:19 +0000 2025","0","Program Makan Bergizi Gratis (MBG) memberikan efek positif pada para peternak ayam petelur termasuk yang berada di kawasan Wonokoyo Kota Malang. Permintaan telur yang meningkat membuat hasil panen mereka lebih mudah terserap pasar. https://t.co/MX8HlDl9Dv","1989534147296035316","https://pbs.twimg.com/media/G5w-wtnbkAAQoeK.jpg","","in","","0","0","0","https://x.com/undefined/status/1989534147296035316","1723299227277959168",
"1989534069550698965","Sat Nov 15 03:21:00 +0000 2025","0","DPR ribut stop MBG Padahal anak Papua begitu semangat dan bahagia menerima Makan Bergizi Gratis . Sangat bermanfaat untuk anak anak di Papua yang menanti makan Bergizi ️ https://t.co/UYcUDfHWVx","1989534069550698965","https://pbs.twimg.com/ext_tw_video_thumb/1989534001267445761/pu/img/UFCXoE3yZMSSZN2E.jpg","","in","","0","0","0","https://x.com/undefined/status/1989534069550698965","298571115",
"1989533838700417504","Sat Nov 15 03:20:05 +0000 2025","0","Kalau dihentikan program MBG ini apa DPR yg koar-koar itu mampu memberikan Makan Bergizi Gratis setiap harinya kepada anak-anak seluruh Indonesia dengan uang mereka? dgn gaji mereka yg jg dr rakyat? Lihat bnyk anak-anak terlebih di daerah 3T salah satunya Papua butuh MBG ini https://t.co/BTOhlZxDzE","1989533838700417504","https://pbs.twimg.com/ext_tw_video_thumb/1989533794479849472/pu/img/VVbvvo-Nvnl48aB_.jpg","","in","","0","0","0","https://x.com/undefined/status/1989533838700417504","1761318119556235264",
"1989533820115374231","Sat Nov 15 03:20:01 +0000 2025","0"," Relawan SPPG menyeberangi laut dan sungai demi memastikan ribuan porsi Makan Bergizi Gratis tiba tepat waktu untuk anak-anak kepulauan. https://t.co/OoSaqFhasH","1989533820115374231","https://pbs.twimg.com/media/G5w-dzzbkAI5zD5.jpg","","in","","0","0","0","https://x.com/undefined/status/1989533820115374231","1710566651731800064",
"1989533545857949743","Sat Nov 15 03:18:55 +0000 2025","4","MBG dan Human Capital Investment Perspektif Analitis dari Dokter Anak (dr. Julius SpA) Program Makan Bergizi Gratis (MBG) ini bukan sekadar charity program tapi merupakan instrumen investasi sosial-politik yang sangat strategis. https://t.co/GIHuXycw1l","1989533545857949743","https://pbs.twimg.com/media/G5w-JmubkAA3PDN.jpg","","in","","0","1","0","https://x.com/undefined/status/1989533545857949743","773236758796394496",
"1989533537985613878","Sat Nov 15 03:18:53 +0000 2025","2","MBG x Peternak Ayam Petelur: Ini Baru Kalcer yang Slay! Dulu vibe kandang telur tuh literally kayak Gamon (Gagal Move On) dari ketidakstabilan harga.Tapi semenjak ada Program Makan Bergizi Gratis (MBG) dari Presiden Prabowo alur ceritanya langsung jadi W (Win) banget! https://t.co/c5bOg8b1YO","1989533537985613878","https://pbs.twimg.com/media/G5w-IEeagAAflkM.jpg","","in","","0","1","1","https://x.com/undefined/status/1989533537985613878","773236758796394496",
"1989533389217734717","Sat Nov 15 03:18:18 +0000 2025","0","Anak-anak di Papua bersemangat menerima Makan Bergizi Gratis (MBG) tapi di DPR malah minta dihentikan Kadang yang jauh lebih paham kebutuhan rakyat justru BUKAN wakil rakyatnya https://t.co/UjWpEzAQGm","1989533389217734717","https://pbs.twimg.com/ext_tw_video_thumb/1989533126662742016/pu/img/QxX5wwFSsHilybtd.jpg","","in","","0","0","0","https://x.com/undefined/status/1989533389217734717","1609561533683732481",
"1989533287833112781","Sat Nov 15 03:17:54 +0000 2025","0","Program Makan Bergizi Gratis (MBG) makin menunjukkan dampak nyatanya buat kesehatan anak-anak. Penjelasan dr Julius SpA bikin kita makin paham kalau asupan bergizi itu bukan cuma soal kenyang tapi soal bagaimana organ vital bekerja optimal setiap hari https://t.co/i57pkmRp4k","1989533287833112781","https://pbs.twimg.com/media/G5w9-ScagAA2seD.jpg","","in","","0","0","0","https://x.com/undefined/status/1989533287833112781","1920036917296721920",
"1989533142437544178","Sat Nov 15 03:17:19 +0000 2025","0","MBG bawa berkah bagi peternak ayam petelur Program Makan Bergizi Gratis dari Presiden @prabowo memberikan dampak positif seperti yang dirasakan peternak di Wonokoyo Malang Dimana biasanya telur yg ia jual tidak stabil jarang habis kini selalu habis https://t.co/DXRuKHFAoO","1989533142437544178","https://pbs.twimg.com/media/G5w92D7bQAA0e3j.jpg","","in","","0","0","0","https://x.com/undefined/status/1989533142437544178","1761318119556235264",
